OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,Shape__Area,Shape__Length,DataGatherTS
61,27249,205,2,13355,Gibsonville,"",153.50056158742,1679803774.77087,397477.611919868,202010161452
62,27252,14,1,2264,Goldston,"",61.8374558303887,1142470673.17163,220926.147155476,202010161452
63,27253,989,5,31464,Graham,"",314.327485380117,2351372927.78931,521476.969804177,202010161452
64,27258,174,3,7740,Haw River,"",224.806201550388,473631125.268677,312686.877842211,202010161452
65,27260,666,14,25696,High Point,"",259.184308841843,348441568.963501,133229.878739789,202010161452
66,27262,570,6,24764,High Point,"",230.17283152964,368730084.700928,171087.864383377,202010161452
67,27263,535,7,22320,High Point,"",239.695340501792,1121512604.52234,249658.228757679,202010161452
68,27265,898,23,50038,High Point,"",179.46360765818,1172957282.41284,307481.490778656,202010161452
69,27268,189,0,1695,High Point,"",1115.04424778761,2495618.64758301,8251.66869064816,202010161452
70,27278,393,1,27181,Hillsborough,"",144.586291895074,2885765742.02771,502574.675043234,202010161452
71,27281,68,0,3710,Jackson Springs,"",183.288409703504,2095606802.2608,479969.724586594,202010161452
72,27282,278,5,16597,Jamestown,"",167.500150629632,404066994.873657,168803.970950205,202010161452
73,27283,47,1,2982,Julian,"",157.612340710932,711286368.914917,161239.518798817,202010161452
74,27284,968,11,56201,Kernersville,"",172.238928132951,2233069317.10205,420748.080109325,202010161452
75,27288,453,5,23585,Eden,"",192.071231715073,1951079100.05676,304615.616752016,202010161452
76,27291,29,0,1538,Leasburg,"",188.556566970091,1492904663.44434,314720.365319101,202010161452
77,27292,822,7,41465,Lexington,"",198.239479078741,4270233445.18579,407599.915340798,202010161452
78,27295,702,16,39191,Lexington,"",179.12275777602,3631502180.53174,466742.919509858,202010161452
79,27298,173,0,10440,Liberty,"",165.708812260536,2639148530.03284,431527.987760386,202010161452
80,27299,117,0,5254,Linwood,"",222.687476208603,822543412.257813,203597.604040365,202010161452
81,27301,134,2,10019,Mc Leansville,"",133.745882822637,900133716.655151,287107.537324028,202010161452
82,27302,549,0,32302,Mebane,"",169.958516500526,3198656461.27478,644303.59427532,202010161452
83,27305,43,1,1585,Milton,"",271.293375394322,687167820.539429,263836.485514183,202010161452
84,27306,176,6,5945,Mount Gilead,"",296.047098402018,5305900334.83325,426306.558627535,202010161452
85,27310,91,1,8562,Oak Ridge,"",106.28357860313,526240082.103149,140986.043049622,202010161452
86,27311,40,0,3220,Pelham,"",124.223602484472,1338371966.32642,293760.993606137,202010161452
87,27312,277,23,22205,Pittsboro,"",124.746678675974,5005768374.64233,617961.777569282,202010161452
88,27313,136,17,7288,Pleasant Garden,"",186.608122941822,760352714.59021,181619.740165306,202010161452
89,27314,10,0,1138,Prospect Hill,"",87.8734622144113,773578280.842896,162162.976448062,202010161452
90,27315,21,0,2140,Providence,"",98.1308411214953,697810511.310425,179457.95829655,202010161452
91,27316,238,11,7156,Ramseur,"",332.588038010062,1975410509.03577,278228.393914438,202010161452
92,27317,347,6,17851,Randleman,"",194.386869082965,1700826686.43616,339539.515262609,202010161452
93,27320,526,8,38894,Reidsville,"",135.239368540135,6966725984.64832,658218.836963247,202010161452
94,27325,263,2,7676,Robbins,"",342.626367899948,2401051783.47894,409075.895347679,202010161452
95,27326,49,2,3692,Ruffin,"",132.719393282774,1884156536.74561,359587.547530237,202010161452
96,27330,1211,12,39529,Sanford,"",306.357357889145,6011213414.18433,528161.840140257,202010161452
97,27332,820,5,33549,Sanford,"",244.418611583058,2996782209.29614,417113.164836099,202010161452
98,27340,,,34,Saxapahaw,Population <500 and Cases <5,,694758.987792969,3852.87240074502,202010161452
99,27341,92,0,5820,Seagrove,"",158.07560137457,2678433259.4787,311632.157547413,202010161452
100,27343,17,0,1840,Semora,"",92.3913043478261,1390260353.39624,348769.311430722,202010161452
101,27344,991,22,19290,Siler City,"",513.737687921203,4591228058.44531,607903.308882544,202010161452
102,27349,71,1,5850,Snow Camp,"",121.367521367521,1831279532.651,381750.490582419,202010161452
103,27350,103,0,7508,Sophia,"",137.187000532765,1066449848.573,204602.636460839,202010161452
104,27355,69,0,3196,Staley,"",215.894868585732,1016358702.6969,245160.332752788,202010161452
105,27356,86,1,3513,Star,"",244.805009962995,1815293543.21783,348288.37985576,202010161452
106,27357,125,1,8325,Stokesdale,"",150.15015015015,1273124268.28796,223115.118835702,202010161452
107,27358,230,1,15960,Summerfield,"",144.110275689223,1557557662.14905,323017.176053331,202010161452
108,27360,1161,14,48331,Thomasville,"",240.218493306573,2458732404.91687,372395.85217249,202010161452
109,27370,236,1,14622,Trinity,"",161.400629188893,1663817222.16028,344702.900725307,202010161452
110,27371,246,3,7778,Troy,"",316.276677809205,4076136455.00793,473833.643450898,202010161452
111,27376,182,6,9884,West End,"",184.13597733711,1781050002.06519,320932.333330313,202010161452
112,27377,165,0,9597,Whitsett,"",171.928727727415,736936774.92627,183024.518653502,202010161452
113,27379,114,3,6057,Yanceyville,"",188.211986131748,2663338769.75159,422550.665080929,202010161452
114,27401,414,10,20221,Greensboro,"",204.737648978784,171748092.127686,100334.769337553,202010161452
115,27403,297,8,21278,Greensboro,"",139.580787668014,159396286.028687,87465.2545388649,202010161452
116,27405,1145,18,52510,Greensboro,"",218.05370405637,886695637.391357,284328.526421691,202010161452
117,27406,1136,43,60755,Greensboro,"",186.980495432475,1894160074.00403,327705.317343953,202010161452
118,27407,1040,13,49837,Greensboro,"",208.680297770733,840498790.451172,227731.576408348,202010161452
119,27408,239,1,17406,Greensboro,"",137.30897391704,221403500.549561,80148.1616765212,202010161452
120,27409,287,3,17953,Greensboro,"",159.861861527321,603872824.646484,239783.02449594,202010161452
121,27410,668,7,56968,Greensboro,"",117.258811964612,859363574.914917,272309.563854046,202010161452
122,27411,5,0,847,Greensboro,"",59.0318772136954,713742.998291016,5860.23208289576,202010161452
123,27412,8,0,1886,Greensboro,"",42.4178154825027,4771290.83532715,13054.7888333439,202010161452
124,27455,418,10,29197,Greensboro,"",143.165393704833,816075696.678345,198282.860420201,202010161452
125,27498,,,13,Greensboro,Population <500 and Cases <5,,3369264.12316895,7774.18760349114,202010161452
126,27501,456,2,21338,Angier,"",213.703252413535,1683348454.90833,329143.189780915,202010161452
127,27502,493,4,43747,Apex,"",112.693441836012,840126405.51062,242725.298081049,202010161452
128,27503,31,0,7222,Bahama,"",42.9243976737746,1054708975.44934,246183.053747647,202010161452
129,27504,376,6,16320,Benson,"",230.392156862745,2584462015.08862,486262.181304732,202010161452
130,27505,174,5,7308,Broadway,"",238.095238095238,1509842573.20557,320128.840505679,202010161452
131,27507,42,1,2053,Bullock,"",204.578665367755,1354883649.98218,266873.357504053,202010161452
132,27508,55,0,2340,Bunn,"",235.042735042735,312599782.273071,114289.902416244,202010161452
133,27509,678,28,6935,Butner,"",977.649603460707,507253453.414795,156294.942704551,202010161452
134,27510,276,4,14543,Carrboro,"",189.78202571684,88705554.5671387,57867.6032694508,202010161452
135,27511,500,3,34041,Cary,"",146.88170147763,333520579.048462,98702.6527265331,202010161452
136,27513,481,4,49003,Cary,"",98.1572556782238,474399121.186279,162336.294574525,202010161452
137,27514,743,21,32847,Chapel Hill,"",226.200261819953,579057212.663452,190879.985276748,202010161452
138,27516,790,12,44117,Chapel Hill,"",179.069293016298,2564236091.9281,438904.079251583,202010161452
139,27517,377,4,28831,Chapel Hill,"",130.762026984843,1520140847.99951,299162.993678501,202010161452
140,27518,230,1,22765,Cary,"",101.032286404568,262665807.612671,130741.025823352,202010161452
141,27519,534,4,59960,Cary,"",89.0593729152769,609072010.422363,166930.324843009,202010161452
142,27520,1078,28,43958,Clayton,"",245.234087083125,1962402119.35425,374945.851452289,202010161452
143,27521,150,2,7149,Coats,"",209.819555182543,721041350.168091,174373.299688566,202010161452
144,27522,279,1,13652,Creedmoor,"",204.365660709054,2172960809.67273,361578.814896966,202010161452
145,27523,154,0,12782,Apex,"",120.481927710843,1210964088.06177,294058.887697931,202010161452
146,27524,417,4,13532,Four Oaks,"",308.158439255099,3831785222.9375,530912.577014992,202010161452
147,27525,297,1,15534,Franklinton,"",191.193511008111,2660281050.9928,421324.476104612,202010161452
148,27526,781,14,54027,Fuquay Varina,"",144.557350954153,2787678657.25134,460586.982042285,202010161452
149,27527,482,1,30234,Clayton,"",159.423165972084,1261348608.45837,213730.175971786,202010161452
150,27529,1113,28,53854,Garner,"",206.669885245293,1666161335.17407,336033.618547781,202010161452
151,27530,948,26,40212,Goldsboro,"",235.75052223217,2920081393.96802,465673.796837526,202010161452
152,27531,3,0,666,Goldsboro,"",45.045045045045,123956304.007813,71472.4653387502,202010161452
153,27534,845,17,31819,Goldsboro,"",265.564599767435,1995982542.31616,394454.137280507,202010161452
154,27536,491,32,16459,Henderson,"",298.317030196245,359552678.037964,148817.062353839,202010161452
155,27537,541,12,25321,Henderson,"",213.656648631571,5545289733.50195,795404.906342346,202010161452
156,27539,343,2,26567,Apex,"",129.107539428614,805959451.628174,335082.894750929,202010161452
157,27540,501,1,39075,Holly Springs,"",128.214971209213,1299006108.57275,339054.617126205,202010161452
158,27541,47,1,4044,Hurdle Mills,"",116.2215628091,1979862536.66309,328579.598479954,202010161452
159,27542,188,3,10043,Kenly,"",187.195061236682,2499059670.1123,366253.348192187,202010161452
160,27544,65,1,4291,Kittrell,"",151.479841528781,1645813165.28467,322022.503716068,202010161452
161,27545,762,22,30327,Knightdale,"",251.261252349392,885541868.759766,219250.012614228,202010161452
162,27546,625,35,22436,Lillington,"",278.570155107862,3433026188.83105,510775.88711738,202010161452
163,27549,586,27,25224,Louisburg,"",232.318426895021,6636124442.18066,817297.028533166,202010161452
164,27551,25,1,2205,Macon,"",113.378684807256,2443966870.98499,402849.299843212,202010161452
165,27553,30,0,2030,Manson,"",147.783251231527,1245206626.07959,217969.561788749,202010161452
166,27556,7,0,298,Middleburg,"",234.89932885906,67850312.0914307,63490.7222823736,202010161452
167,27557,199,2,9214,Middlesex,"",215.975689168656,2046463550.40088,338861.342265204,202010161452
168,27559,36,0,2874,Moncure,"",125.260960334029,1458825370.29968,366837.077035256,202010161452
169,27560,411,1,33691,Morrisville,"",121.99103618177,794384947.373291,268297.11970144,202010161452
170,27562,35,0,2791,New Hill,"",125.403081332856,1862081556.93738,349507.762295745,202010161452
171,27563,103,1,5312,Norlina,"",193.900602409639,1943381370.69177,412640.540954252,202010161452
172,27565,713,25,26057,Oxford,"",273.630886134244,9219811779.9552,826827.222809144,202010161452
173,27569,226,0,8984,Princeton,"",251.558325912734,2107084820.73511,313917.550563748,202010161452
174,27571,91,0,7385,Rolesville,"",123.222748815166,149121249.193359,94251.9264704589,202010161452
175,27572,72,0,7316,Rougemont,"",98.4144341170038,3003228111.9873,397658.617230022,202010161452
176,27573,159,8,11561,Roxboro,"",137.531355419081,501787874.430542,219611.309648669,202010161452
177,27574,195,0,15232,Roxboro,"",128.019957983193,5527133817.3114,691755.452465683,202010161452
178,27576,683,8,20197,Selma,"",338.169035005199,2407427117.65723,339571.106645256,202010161452
179,27577,795,6,25214,Smithfield,"",315.301023241057,2877290650.99841,416726.966278933,202010161452
180,27581,63,0,3956,Stem,"",159.251769464105,1038615853.81189,246789.101888964,202010161452
181,27583,109,0,7012,Timberlake,"",155.447803764974,1327957318.65857,326956.719649922,202010161452
182,27587,1098,31,74087,Wake Forest,"",148.204138377853,3132804734.81897,700749.84181148,202010161452
183,27589,193,4,8312,Warrenton,"",232.194417709336,4790731000.68542,626837.217934379,202010161452
184,27591,542,4,23448,Wendell,"",231.149778232685,1913446220.02844,380727.392057269,202010161452
185,27592,296,1,17368,Willow Spring,"",170.428374021188,1090932847.86865,312475.180771683,202010161452
186,27596,280,1,18655,Youngsville,"",150.093808630394,1519151285.28821,344366.073155402,202010161452
187,27597,514,6,25494,Zebulon,"",201.616066525457,3191967656.80884,568385.679042481,202010161452
188,27599,17,0,0,Chapel Hill,"",,4275416.30163574,15555.1510255833,202010161452
189,27601,181,2,12139,Raleigh,"",149.10618667106,49970514.2080078,41226.7428180515,202010161452
190,27603,1172,5,55479,Raleigh,"",211.251104021341,1420350588.63403,346107.072534996,202010161452
191,27604,1272,27,47645,Raleigh,"",266.974498898101,550434833.049927,194088.121184431,202010161452
192,27605,112,3,5253,Raleigh,"",213.21149819151,26954475.7900391,26465.2700663817,202010161452
193,27606,906,2,47938,Raleigh,"",188.994117401644,750229681.939209,267151.497057326,202010161452
194,27607,693,3,30296,Raleigh,"",228.743068391867,519162282.902344,200611.380547666,202010161452
195,27608,183,1,11603,Raleigh,"",157.717831595277,91889809.9622803,55583.7467967219,202010161452
196,27609,770,13,38631,Raleigh,"",199.321788201186,310136046.756592,95880.163026763,202010161452
197,27610,2580,44,74203,Raleigh,"",347.694837135965,1211166911.84558,327751.489063642,202010161452
198,27612,600,6,39208,Raleigh,"",153.0299938788,428868509.332275,164483.082879678,202010161452
199,27613,575,7,46521,Raleigh,"",123.600094580942,675406849.409912,184431.643996557,202010161452
200,27614,447,8,37689,Raleigh,"",118.602244686779,829063194.918701,218912.319813944,202010161452
201,27615,708,20,46038,Raleigh,"",153.786002867197,525952454.993774,134192.839940925,202010161452
202,27616,1294,7,55260,Raleigh,"",234.165761853058,646426991.218628,201092.505637391,202010161452
203,27617,266,1,19511,Raleigh,"",136.333350417713,230483847.672241,125016.743498849,202010161452
204,27701,723,6,26489,Durham,"",272.943485975311,147212202.097778,89264.6755119976,202010161452
205,27703,1872,10,61351,Durham,"",305.129500741634,1376809528.09961,349864.156739061,202010161452
206,27704,1660,18,39369,Durham,"",421.651553252559,1307759376.10449,279407.953507315,202010161452
207,27705,1396,44,48078,Durham,"",290.361495902492,1155101566.94189,288440.086812307,202010161452
208,27706,,,10,Durham,Population <500 and Cases <5,,1281872.18347168,6816.757693542,202010161452
209,27707,1222,5,47036,Durham,"",259.801003486691,551326002.510864,228660.826032165,202010161452
210,27708,12,0,4635,Durham,"",25.8899676375405,24140532.868042,39624.2440738689,202010161452
211,27709,23,0,4,Durham,"",,166810196.870483,93465.8554704913,202010161452
212,27710,,,0,Durham,"",,3645590.83996582,9509.21127183631,202010161452
213,27711,,,62,Durham,Population <500 and Cases <5,,11690491.0200195,25227.7794868175,202010161452
214,27712,436,21,22055,Durham,"",197.687599183859,952678558.948486,239427.124284805,202010161452
215,27713,862,5,53996,Durham,"",159.641454922587,1004016276.63342,186930.768828538,202010161452
216,27801,607,15,21556,Rocky Mount,"",281.592132120987,1947625744.14368,298032.749540484,202010161452
217,27803,564,7,22337,Rocky Mount,"",252.495858888839,1209689022.16736,314786.382274833,202010161452
218,27804,959,28,29160,Rocky Mount,"",328.875171467764,1207912397.80139,237805.719395058,202010161452
219,27805,100,0,3769,Aulander,"",265.322366675511,3260348789.01416,427031.578041759,202010161452
220,27806,21,0,2441,Aurora,"",86.03031544449,3806890944.80762,575449.481817415,202010161452
221,27807,249,3,6940,Bailey,"",358.789625360231,1393278091.89233,266050.599193056,202010161452
222,27808,42,1,2481,Bath,"",169.286577992745,1375581489.5946,320371.987641635,202010161452
223,27809,151,2,5254,Battleboro,"",287.40007613247,2127311815.53979,418206.140952668,202010161452
224,27810,61,0,4224,Belhaven,"",144.412878787879,5320714553.85889,863428.562860575,202010161452
225,27812,86,0,2951,Bethel,"",291.42663503897,1796512894.90283,307599.921723871,202010161452
226,27813,4,0,687,Black Creek,"",58.2241630276565,17954681.8726807,21851.3845296183,202010161452
227,27814,28,0,1801,Blounts Creek,"",155.469183786785,2084052221.88855,349050.345630614,202010161452
228,27816,64,0,2634,Castalia,"",242.976461655277,1727056405.90051,269780.663460198,202010161452
229,27817,165,2,7777,Chocowinity,"",212.164073550212,3011254799.10022,441922.251479678,202010161452
230,27818,45,0,1269,Como,"",354.609929078014,1775223218.97412,291672.91933713,202010161452
231,27820,49,2,3292,Conway,"",148.845686512758,1787180209.86865,300570.413456991,202010161452
232,27821,,,343,Edward,Population <500 and Cases <5,,180879118.265869,102716.617789089,202010161452
233,27822,239,3,9119,Elm City,"",262.09014146288,2421416079.34338,500329.938801193,202010161452
234,27823,173,1,7812,Enfield,"",221.454173067076,5279947738.18738,591795.38238411,202010161452
235,27824,24,0,1540,Engelhard,"",155.844155844156,5755622445.56714,766498.765242208,202010161452
236,27826,38,2,1245,Fairfield,"",305.220883534137,5502010014.61365,681909.128335756,202010161452
237,27827,7,0,99,Falkland,"",707.070707070707,6818760.54968262,12365.1347191574,202010161452
238,27828,181,2,9031,Farmville,"",200.420772893367,1954373169.79175,304535.643741104,202010161452
239,27829,44,1,1872,Fountain,"",235.042735042735,1242859232.87109,276952.810668188,202010161452
240,27830,101,1,4858,Fremont,"",207.904487443392,1661392631.86707,301522.072838785,202010161452
241,27831,86,1,3588,Garysburg,"",239.687848383501,1733783751.73071,369102.732751728,202010161452
242,27832,88,0,2912,Gaston,"",302.197802197802,1029571544.94922,217897.088475999,202010161452
243,27834,1719,14,57505,Greenville,"",298.930527780193,5082356628.8689,890421.476518531,202010161452
244,27837,134,1,6506,Grimesland,"",205.963725791577,1710764546.60681,462288.004070908,202010161452
245,27839,49,0,3702,Halifax,"",132.360886007563,3728459644.54443,454921.143892168,202010161452
246,27840,26,2,535,Hamilton,"",485.981308411215,127567387.286499,59155.8177418193,202010161452
247,27841,,,84,Hassell,Population <500 and Cases <5,,5972995.94189453,12505.2057352129,202010161452
248,27842,13,0,1436,Henrico,"",90.5292479108635,414285932.678223,116849.514846702,202010161452
249,27843,28,0,946,Hobgood,"",295.983086680761,1458584246.23853,232329.162988765,202010161452
250,27844,92,1,3039,Hollister,"",302.731161566305,1251113401.94934,274076.283965929,202010161452
251,27845,30,0,2841,Jackson,"",105.596620908131,2842001076.66528,416912.567186113,202010161452
252,27846,54,1,3069,Jamesville,"",175.953079178886,3050744149.28796,442133.927899832,202010161452
253,27847,24,0,1071,Kelford,"",224.089635854342,1048559305.60547,265580.578438826,202010161452
254,27849,43,2,1483,Lewiston Woodville,"",289.952798381659,2062202839.65674,367759.436044123,202010161452
255,27850,72,1,7413,Littleton,"",97.1266693646297,5554617534.52942,570792.398502674,202010161452
256,27851,151,1,5595,Lucama,"",269.88382484361,1253082833.57764,200836.347936783,202010161452
257,27852,60,0,3454,Macclesfield,"",173.711638679792,1418996205.83582,268041.951522527,202010161452
258,27853,16,0,436,Margarettsville,"",366.97247706422,1061331085.73535,233986.055045062,202010161452
259,27855,154,1,6105,Murfreesboro,"",252.252252252252,1379257056.24951,246550.621363096,202010161452
260,27856,455,6,17301,Nashville,"",262.990578579273,3696764195.94336,508647.139191863,202010161452
261,27857,44,2,1601,Oak City,"",274.828232354778,2180191629.70935,354763.313675516,202010161452
262,27858,2043,9,58170,Greenville,"",351.211964930376,1683129152.90881,395293.630437,202010161452
263,27860,51,1,2062,Pantego,"",247.33268671193,4384086912.80859,475177.331131482,202010161452
264,27862,11,1,945,Pendleton,"",116.402116402116,1337735767.81812,305131.144563485,202010161452
265,27863,265,1,12670,Pikeville,"",209.155485398579,1822358483.62146,414140.550515842,202010161452
266,27864,139,2,4823,Pinetops,"",288.202363674062,1058515929.69434,223861.53375515,202010161452
267,27865,32,1,2003,Pinetown,"",159.760359460809,3183419700.15735,407140.115990912,202010161452
268,27866,26,1,672,Pleasant Hill,"",386.904761904762,548856343.547363,183824.668332886,202010161452
269,27869,98,11,2167,Rich Square,"",452.238117212736,2314340977.34839,283794.508144883,202010161452
270,27870,588,16,26633,Roanoke Rapids,"",220.778733150603,1958976214.39966,237465.130853914,202010161452
271,27871,102,3,4466,Robersonville,"",228.392297357815,2640265625.23401,370404.169208956,202010161452
272,27872,10,0,429,Roxobel,"",233.100233100233,78668396.3901367,60062.9164687203,202010161452
273,27874,107,2,4766,Scotland Neck,"",224.506924045321,3988089594.78687,425091.541566969,202010161452
274,27875,7,0,511,Scranton,"",136.986301369863,1462926064.75208,668994.049821798,202010161452
275,27876,36,1,1290,Seaboard,"",279.06976744186,1161065802.28784,286123.221519332,202010161452
276,27880,99,0,3280,Sims,"",301.829268292683,661768421.449585,178936.521495753,202010161452
277,27881,,,323,Speed,Population <500 and Cases <5,,45624486.2655029,35379.3892263349,202010161452
278,27882,331,4,7927,Spring Hope,"",417.560237164123,2721376125.90833,404465.358087667,202010161452
279,27883,101,1,4361,Stantonsburg,"",231.59825728044,2149873597.18677,378850.12800901,202010161452
280,27884,33,0,1545,Stokes,"",213.592233009709,1118165618.53992,178810.199825372,202010161452
281,27885,82,3,859,Swanquarter,"",954.598370197905,3236637890.30994,778832.459471456,202010161452
282,27886,764,30,21595,Tarboro,"",353.785598518176,5534275751.92761,530150.851444626,202010161452
283,27888,84,0,2803,Walstonburg,"",299.678915447735,1661899290.0293,260588.447365408,202010161452
284,27889,808,31,27543,Washington,"",293.359474276586,4746901259.41052,624948.845007958,202010161452
285,27890,52,3,2398,Weldon,"",216.847372810676,250295126.203369,88214.5142201125,202010161452
286,27891,123,6,5011,Whitakers,"",245.459988026342,3802342458.24487,551887.618669609,202010161452
287,27892,386,7,14363,Williamston,"",268.746083687252,4740161664.64209,528153.604658045,202010161452
288,27893,1409,38,40647,Wilson,"",346.64304868748,3134674028.43115,441390.734015219,202010161452
289,27896,507,14,21212,Wilson,"",239.015651518009,1013992738.34033,260787.736893695,202010161452
290,27897,57,1,2467,Woodland,"",231.04985812728,1262848506.99878,250563.523857377,202010161452
291,27909,754,33,40958,Elizabeth City,"",184.091020069339,6356628470.42627,720925.199090358,202010161452
292,27910,538,31,11609,Ahoskie,"",463.433542940822,3854004911.8667,558805.248838311,202010161452
293,27915,10,0,758,Avon,"",131.926121372032,132797325.68457,159985.858445685,202010161452
294,27916,3,0,554,Aydlett,"",54.1516245487365,175446906.710938,88834.9392660151,202010161452
295,27917,6,0,1084,Barco,"",55.3505535055351,583346697.773926,150643.300800981,202010161452
296,27919,23,1,1211,Belvidere,"",189.925681255161,1805677755.21484,260299.205087965,202010161452
297,27920,30,0,1415,Buxton,"",212.014134275618,251417477.481567,169552.58818934,202010161452
298,27921,61,3,5366,Camden,"",113.678717853149,2216306760.15601,371309.805402765,202010161452
