OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,Shape__Area,Shape__Length,DataGatherTS
355,28027,159,9,74072,Concord,,1903468707.60345,332965.289746403,202005180206
356,28031,80,14,31049,Cornelius,,672168572.25116,151594.592125485,202005180206
357,28032,1,0,3249,Cramerton,,59161626.1264038,51515.5503878613,202005180206
358,28033,0,0,3362,Crouse,,509703222.739563,189532.085619349,202005180206
359,28034,21,2,17859,Dallas,,1273410668.68243,215322.291269956,202005180206
360,28036,16,1,18554,Davidson,,669928559.48645,197029.793668161,202005180206
361,28037,16,0,23834,Denver,,1521729514.62848,312689.389421742,202005180206
362,28039,NA,NA,428,East Spencer,Population <500 and Cases <5,13759835.5942383,34526.6128305972,202005180206
363,28040,6,0,8270,Ellenboro,,1773879551.02985,348064.117544275,202005180206
364,28043,38,2,21472,Forest City,,1816346053.52002,348394.442075551,202005180206
365,28052,38,0,36823,Gastonia,,1165429048.27631,189783.469072904,202005180206
366,28054,39,1,40184,Gastonia,,562652947.772949,139549.083675328,202005180206
367,28056,29,1,35595,Gastonia,,1342394953.02258,344787.60681341,202005180206
368,28071,1,0,3198,Gold Hill,,1345839018.92865,236923.074375116,202005180206
369,28073,2,1,5606,Grover,,702973243.533203,143952.911566798,202005180206
370,28075,30,3,19174,Harrisburg,,656107496.741638,238150.023406484,202005180206
371,28077,0,0,557,High Shoals,,25098303.871521,27989.3633622467,202005180206
372,28078,64,3,66079,Huntersville,,1870251820.14679,316647.648839996,202005180206
373,28079,40,2,39813,Indian Trail,,1221176124.08392,283660.370334182,202005180206
374,28080,5,0,8157,Iron Station,,1095921164.38501,240845.709042299,202005180206
375,28081,37,0,28249,Kannapolis,,862858421.935425,200259.108957382,202005180206
376,28083,47,0,25877,Kannapolis,,582493569.448059,145983.725103448,202005180206
377,28086,12,1,26988,Kings Mountain,,2467878462.36133,329807.139806484,202005180206
378,28088,4,0,3059,Landis,,72787169.9580688,52885.3256566675,202005180206
379,28090,5,1,8506,Lawndale,,2661358061.4715,458218.963524001,202005180206
380,28091,2,0,2353,Lilesville,,2694411423.45477,313074.926269122,202005180206
381,28092,19,0,40052,Lincolnton,,3216596915.74634,535483.341451103,202005180206
382,28097,3,0,6124,Locust,,836579136.406799,181830.474266294,202005180206
383,28098,2,0,4010,Lowell,,99103128.4535522,49283.1941486609,202005180206
384,28101,NA,NA,465,Mc Adenville,Population <500 and Cases <5,12210373.4969482,19058.3264759027,202005180206
385,28103,9,0,11346,Marshville,,4253866560.83563,449440.107851781,202005180206
386,28104,29,3,32469,Matthews,,824578845.587585,325979.692599077,202005180206
387,28105,89,6,45346,Matthews,,668165195.784729,278013.840820393,202005180206
388,28107,7,0,8210,Midland,,1388640520.38739,250943.513182056,202005180206
389,28110,103,6,55536,Monroe,,3676478383.48267,422255.233862207,202005180206
390,28112,107,4,28060,Monroe,,3713382117.46545,318461.97727687,202005180206
391,28114,4,0,9034,Mooresboro,,1900066101.23077,346437.871140422,202005180206
392,28115,47,2,41536,Mooresville,,2057262512.61176,327151.756863337,202005180206
393,28117,45,1,47608,Mooresville,,1555969690.69189,234425.757349855,202005180206
394,28119,7,0,3034,Morven,,1970357677.74512,298425.648226889,202005180206
395,28120,17,1,24318,Mount Holly,,1001654680.08618,272689.093586748,202005180206
396,28124,11,1,7015,Mount Pleasant,,1620148303.23315,301866.136666845,202005180206
397,28125,3,0,2657,Mount Ulla,,1169162879.13867,198953.955252748,202005180206
398,28127,2,0,7631,New London,,2159940152.89789,468250.659328753,202005180206
399,28128,5,0,8098,Norwood,,2054286113.35083,282114.674844027,202005180206
400,28129,4,0,6031,Oakboro,,1226619926.53345,219035.034364981,202005180206
401,28133,3,0,2713,Peachland,,2384968915.9574,421295.337069002,202005180206
402,28134,26,1,11817,Pineville,,248618254.324951,88085.4538299006,202005180206
403,28135,6,0,5968,Polkton,,2916374106.84241,475980.429437205,202005180206
404,28137,2,0,3843,Richfield,,1223676252.05975,291589.496037827,202005180206
405,28138,20,0,11659,Rockwell,,1278406256.12445,357387.534646104,202005180206
406,28139,65,2,20134,Rutherfordton,,5078697342.95056,674832.691106946,202005180206
407,28144,136,7,25846,Salisbury,,867982991.287292,279505.654446658,202005180206
408,28146,55,0,30382,Salisbury,,3012969418.7887,452196.720325258,202005180206
409,28147,232,18,26204,Salisbury,,2146390330.37,312495.471896358,202005180206
410,28150,16,1,29296,Shelby,,3159764942.52783,579453.815714684,202005180206
411,28152,18,0,26078,Shelby,,2247420971.2251,304211.560780764,202005180206
412,28159,17,0,3126,Spencer,,51886096.1330566,42602.5220628392,202005180206
413,28160,25,1,4015,Spindale,,170326604.450989,70799.3749654705,202005180206
414,28163,1,0,5814,Stanfield,,970276414.142883,191731.821086023,202005180206
415,28164,13,0,15447,Stanley,,1144736813.58362,324856.854746788,202005180206
416,28166,4,0,9868,Troutman,,911716953.816406,217041.310552797,202005180206
417,28167,9,0,2418,Union Mills,,1934997992.23633,347927.953502144,202005180206
418,28168,1,0,10437,Vale,,2469130589.68384,340004.345415379,202005180206
419,28170,27,0,12494,Wadesboro,,5053183842.2157,655726.472285971,202005180206
420,28173,35,0,63837,Waxhaw,,3045162637.21796,318858.064536165,202005180206
421,28174,23,1,9287,Wingate,,985461754.807983,246986.820118662,202005180206
422,28202,34,0,16755,Charlotte,,50452583.9099121,34485.9053855683,202005180206
423,28203,35,0,19070,Charlotte,,91001089.479126,54761.2733662689,202005180206
424,28204,18,1,8738,Charlotte,,48899100.5548096,40761.7265321132,202005180206
425,28205,143,2,51821,Charlotte,,335820474.82135,104910.810677792,202005180206
426,28206,42,0,15244,Charlotte,,182577260.697876,71458.050216539,202005180206
427,28207,17,0,9761,Charlotte,,68333859.7921753,36157.3958026361,202005180206
428,28208,141,5,39944,Charlotte,,595973347.5495,157267.598078636,202005180206
429,28209,53,0,26012,Charlotte,,157335764.525879,72359.4847682198,202005180206
430,28210,155,1,44704,Charlotte,,342547124.476257,112745.958411281,202005180206
431,28211,62,7,31253,Charlotte,,292827786.05603,102838.759144167,202005180206
432,28212,145,1,42744,Charlotte,,237710291.866211,96077.3791004252,202005180206
433,28213,129,1,45338,Charlotte,,412614569.613403,162252.089416931,202005180206
434,28214,103,1,41208,Charlotte,,965554836.030151,224926.880987091,202005180206
435,28215,197,3,60256,Charlotte,,782010510.903748,222976.412140327,202005180206
436,28216,134,2,58744,Charlotte,,857978895.941772,184761.316525275,202005180206
437,28217,182,0,30875,Charlotte,,428067925.271423,132462.900799897,202005180206
438,28223,0,0,2941,Charlotte,,16745950.1914673,34959.7943637767,202005180206
439,28226,54,2,40227,Charlotte,,430471271.22644,131097.087702525,202005180206
440,28227,143,3,57319,Charlotte,,1173416755.00244,297066.255269002,202005180206
441,28262,82,0,43683,Charlotte,,593648477.600464,159979.41236041,202005180206
442,28269,154,2,81464,Charlotte,,840640266.840637,192155.045229049,202005180206
443,28270,27,1,34753,Charlotte,,345778417.622314,161555.486865571,202005180206
444,28273,128,1,40544,Charlotte,,614626385.142517,192801.276498242,202005180206
445,28277,91,5,72020,Charlotte,,675381884.726379,144850.675101077,202005180206
446,28278,48,1,32539,Charlotte,,902762098.137573,246465.469761239,202005180206
447,28301,40,0,17717,Fayetteville,,348717238.9104,130217.445212828,202005180206
448,28303,26,0,34600,Fayetteville,,540160738.043701,179304.154504403,202005180206
449,28304,86,1,39651,Fayetteville,,491742944.185852,186465.416198877,202005180206
450,28305,5,1,5010,Fayetteville,,69895111.336731,49443.8950343603,202005180206
451,28306,59,2,42565,Fayetteville,,2090603260.31519,562860.488861907,202005180206
452,28307,3,0,15486,Fort Bragg,,174879596.356018,92732.9092032322,202005180206
453,28308,0,0,737,Pope Army Airfield,,90374263.7665405,45243.1542141805,202005180206
454,28310,1,0,8861,Fort Bragg,,506286340.902344,200733.090413706,202005180206
455,28311,40,2,36046,Fayetteville,,1336136656.04889,240844.864072535,202005180206
456,28312,20,0,18419,Fayetteville,,4341373681.0871,556260.336471476,202005180206
457,28314,87,2,53642,Fayetteville,,816473670.87677,185615.29020179,202005180206
458,28315,14,1,13329,Aberdeen,,2049308469.85626,494397.056686911,202005180206
459,28318,5,0,4579,Autryville,,2217851356.83313,372935.466158955,202005180206
460,28320,5,0,9381,Bladenboro,,3248490168.58801,381864.201698899,202005180206
461,28323,4,0,4578,Bunnlevel,,1112191308.33496,301931.807656215,202005180206
462,28326,20,1,22382,Cameron,,3242119864.63824,488036.173063298,202005180206
463,28327,8,0,18273,Carthage,,5396542091.08795,586939.342565835,202005180206
464,28328,147,0,26951,Clinton,,6810728499.67102,657248.933701037,202005180206
465,28333,35,0,10709,Dudley,,1249687746.85376,213915.020571421,202005180206
466,28334,46,1,26215,Dunn,,4497238669.98419,544402.158241248,202005180206
467,28337,18,0,11927,Elizabethtown,,5069041872.41577,577770.225904475,202005180206
468,28338,4,0,4804,Ellerbe,,3935542448.08881,492508.044174152,202005180206
469,28339,9,0,7226,Erwin,,1064553458.41333,310656.999787593,202005180206
470,28340,37,1,10738,Fairmont,,3757196814.59872,450516.228420328,202005180206
471,28341,24,0,5080,Faison,,2787115249.34564,421094.619116886,202005180206
472,28343,2,0,1567,Gibson,,458723474.164063,106909.663733147,202005180206
473,28344,16,1,3814,Godwin,,1128755315.22852,269142.265002464,202005180206
474,28345,38,1,12656,Hamlet,,2126402412.95966,332606.523883072,202005180206
475,28347,2,0,1826,Hoffman,,747268691.675964,194334.44204749,202005180206
476,28348,54,1,36052,Hope Mills,,1166315651.14276,329846.853315969,202005180206
477,28349,57,2,3955,Kenansville,,1959246504.68726,326624.538740731,202005180206
478,28350,NA,NA,70,Lakeview,Population <500 and Cases <5,7876659.25891113,11657.1581787366,202005180206
479,28351,10,0,5269,Laurel Hill,,1788599136.13666,386362.394376361,202005180206
480,28352,33,0,25298,Laurinburg,,3264782876.16284,438869.87240689597,202005180206
481,28356,4,1,4914,Linden,,1497885580.84283,286294.988335977,202005180206
482,28357,11,0,3224,Lumber Bridge,,998095899.747498,200973.924425577,202005180206
483,28358,165,3,38517,Lumberton,,5499536726.32037,504386.80427759,202005180206
484,28360,45,1,14944,Lumberton,,1985862696.58282,363920.117329658,202005180206
485,28363,1,0,1079,Marston,,1736455559.11224,383927.716730151,202005180206
486,28364,16,0,15170,Maxton,,3845135736.01221,464303.223304611,202005180206
487,28365,135,10,17063,Mount Olive,,5449867058.99634,617077.136427741,202005180206
488,28366,16,0,5153,Newton Grove,,2293381130.24042,414618.719505341,202005180206
489,28369,2,1,2241,Orrum,,1800121585.61136,401393.305842191,202005180206
490,28371,22,2,7085,Parkton,,1005950088.08063,229991.086519014,202005180206
491,28372,5,0,15254,Pembroke,,1147770145.91595,255857.280522167,202005180206
492,28373,3,0,2552,Pinebluff,,460329066.992676,140223.621385681,202005180206
493,28374,62,6,18171,Pinehurst,,609888351.153748,186776.563275302,202005180206
494,28375,NA,NA,155,Proctorville,Population <500 and Cases <5,16154829.5779114,21293.1141646594,202005180206
495,28376,122,0,43831,Raeford,,8255601209.37079,618028.253174216,202005180206
496,28377,67,0,13036,Red Springs,,2872865768.25568,446034.002241504,202005180206
497,28379,64,1,25804,Rockingham,,4156662320.34821,486165.084209017,202005180206
498,28382,11,0,8006,Roseboro,,3525739741.42773,652666.741452106,202005180206
499,28383,27,0,7713,Rowland,,2904453853.97415,460017.981876533,202005180206
500,28384,84,0,12414,Saint Pauls,,2850567240.80182,480450.415018018,202005180206
501,28385,9,0,3005,Salemburg,,1040463355.97156,321938.125650219,202005180206
502,28386,38,0,6068,Shannon,,1134602512.8537,354913.796549299,202005180206
503,28387,7,2,17139,Southern Pines,,810260751.658813,181010.127281146,202005180206
504,28390,24,1,23494,Spring Lake,,1630867413.08136,287302.836124697,202005180206
505,28391,2,0,5326,Stedman,,1084470955.12604,202263.555324582,202005180206
506,28392,10,1,1554,Tar Heel,,925384379.987671,187529.786563954,202005180206
507,28393,8,0,2160,Turkey,,1437383838.7915,233550.655699493,202005180206
508,28394,5,0,6094,Vass,,1215312777.16113,300186.221923817,202005180206
509,28395,2,0,2657,Wade,,1382105528.22943,246616.208913961,202005180206
510,28396,5,0,2679,Wagram,,1631714382.90094,330475.243709585,202005180206
511,28398,102,2,7672,Warsaw,,2739435952.33466,345606.723026117,202005180206
512,28399,9,1,1934,White Oak,,2338498223.40869,308489.981388208,202005180206
513,28401,12,0,24213,Wilmington,,925590291.269562,302995.405207511,202005180206
514,28403,22,0,41945,Wilmington,,403456249.54361,135103.298695973,202005180206
515,28405,12,0,33719,Wilmington,,694443662.189972,212896.044608315,202005180206
516,28409,17,1,34974,Wilmington,,678530052.059952,626246.018361276,202005180206
517,28411,19,2,38820,Wilmington,,1477023573.08954,591854.549770877,202005180206
518,28412,24,0,42977,Wilmington,,635947452.301941,245813.217862995,202005180206
519,28420,6,0,5116,Ash,,4030119174.4476,622951.504256468,202005180206
520,28421,0,0,2040,Atkinson,,1701084244.28595,246250.995159075,202005180206
521,28422,5,0,8682,Bolivia,,2520456183.00197,406510.949073508,202005180206
522,28423,9,0,2285,Bolton,,4327886518.67657,560706.23791653,202005180206
523,28425,20,1,12625,Burgaw,,4872852970.19843,522799.098840262,202005180206
524,28428,5,0,7142,Carolina Beach,,153392950.326767,131890.839899376,202005180206
525,28429,3,0,8542,Castle Hayne,,1146009267.92944,244578.64538817,202005180206
526,28430,10,0,2055,Cerro Gordo,,1294763521.80133,235369.368885516,202005180206
527,28431,42,4,6741,Chadbourn,,2019287633.59152,414968.282140325,202005180206
528,28432,4,0,1684,Clarendon,,913029717.719559,381140.327621418,202005180206
529,28433,2,0,5297,Clarkton,,3257754219.81824,497145.128049416,202005180206
530,28434,5,0,1357,Council,,2209417286.23001,262045.947095385,202005180206
531,28435,0,0,2931,Currie,,2746865502.37314,418800.327512466,202005180206
532,28436,0,0,2312,Delco,,1250613651.60083,304067.898737588,202005180206
533,28438,5,0,1688,Evergreen,,1324758692.3196101,354385.951020838,202005180206
534,28439,9,1,1536,Fair Bluff,,667490225.496307,213264.007900786,202005180206
535,28441,7,0,3328,Garland,,3774857745.4223,555550.533903291,202005180206
536,28442,1,0,1734,Hallsboro,,1395074837.14975,336354.405393145,202005180206
537,28443,16,0,22483,Hampstead,,4337834719.99771,560208.032392264,202005180206
538,28444,3,0,2278,Harrells,,3251010335.70935,548979.732892781,202005180206
539,28445,9,0,8142,Holly Ridge,,2835470197.40424,676482.174744674,202005180206
540,28447,1,0,1334,Ivanhoe,,2755654733.91089,442226.920323366,202005180206
541,28448,1,0,1216,Kelly,,2360585218.26868,400674.523076971,202005180206
542,28449,0,0,1958,Kure Beach,,112229003.875305,80695.004584803,202005180206
543,28450,24,3,2397,Lake Waccamaw,,1482484363.39343,277199.450521116,202005180206
544,28451,11,0,39194,Leland,,5322314275.71591,771852.448618022,202005180206
545,28452,1,0,513,Longwood,,201031402.998276,76626.8782038921,202005180206
546,28453,45,1,4137,Magnolia,,2286467269.94287,428957.863476439,202005180206
547,28454,0,0,3549,Maple Hill,,3064407818.25446,319144.850869927,202005180206
548,28455,3,1,1718,Nakina,,1802269564.75485,339624.478895421,202005180206
549,28456,3,0,3566,Riegelwood,,1872158645.14374,368901.62202232,202005180206
550,28457,1,0,12840,Rocky Point,,3397895880.78387,551931.996451502,202005180206
551,28458,32,2,7018,Rose Hill,,3025757032.09851,549753.327973728,202005180206
552,28460,7,1,10588,Sneads Ferry,,868820245.916626,505270.66774661,202005180206
553,28461,10,1,20575,Southport,,2976816159.44659,699193.3729383,202005180206
554,28462,3,0,14309,Supply,,3173815797.17624,578042.071238933,202005180206
555,28463,67,6,9865,Tabor City,,3441446535.6745,489113.866817469,202005180206
556,28464,11,0,2491,Teachey,,651873569.02948,216752.818849917,202005180206
557,28465,5,0,8285,Oak Island,,278142792.540329,260764.452809295,202005180206
558,28466,27,0,10375,Wallace,,4134830722.40503,646652.750223625,202005180206
559,28467,4,1,11393,Calabash,,478052225.035095,182374.085490172,202005180206
560,28468,0,0,5394,Sunset Beach,,561581539.026329,281339.504069841,202005180206
561,28469,3,0,7481,Ocean Isle Beach,,718539224.77166,397460.188245043,202005180206
562,28470,5,0,13446,Shallotte,,1182514664.27979,362760.617388834,202005180206
563,28472,63,3,20002,Whiteville,,5336860792.21823,836470.753006453,202005180206
564,28478,5,0,4976,Willard,,3641064446.79327,420805.470689162,202005180206
565,28479,0,0,4874,Winnabow,,2117768058.25922,493774.783138492,202005180206
566,28480,4,0,2737,Wrightsville Beach,,105606171.513519,198146.556810674,202005180206
567,28501,42,1,19507,Kinston,,2991635337.302,625626.15035165,202005180206
568,28504,75,3,21016,Kinston,,3402165916.96191,527051.926248194,202005180206
569,28508,31,0,2984,Albertson,,979966062.858154,216402.11543394,202005180206
570,28510,1,0,1543,Arapahoe,,492605022.366577,160146.449017413,202005180206
571,28511,1,0,628,Atlantic,,664520864.566406,632922.312503469,202005180206
572,28512,1,0,3689,Atlantic Beach,,159414908.561523,282548.210087653,202005180206
573,28513,12,0,10825,Ayden,,2611479123.85803,477095.460669018,202005180206
574,28515,0,0,3463,Bayboro,,1758589825.68518,437586.784820445,202005180206
575,28516,8,2,12482,Beaufort,,3384236686.76337,1001596.71803034,202005180206
576,28518,21,0,8803,Beulaville,,2702594658.36359,473932.945095064,202005180206
577,28519,NA,NA,328,Bridgeton,Population <500 and Cases <5,3782179.40026855,11964.2990373982,202005180206
578,28520,NA,NA,352,Cedar Island,Population <500 and Cases <5,633116579.775757,427477.052966737,202005180206
579,28521,4,0,2259,Chinquapin,,984336924.154663,232445.955683396,202005180206
580,28523,3,0,2274,Cove City,,2247611957.06177,297516.586083844,202005180206
581,28524,NA,NA,443,Davis,Population <500 and Cases <5,547256692.822876,860357.358716607,202005180206
582,28525,6,0,3309,Deep Run,,1368793733.10339,260376.078920819,202005180206
583,28526,2,0,2384,Dover,,2062614072.29626,437910.466683838,202005180206
584,28527,0,0,905,Ernul,,1145978492.04919,209684.397786102,202005180206
585,28528,0,0,640,Gloucester,,74196560.923584,79933.9347539672,202005180206
586,28529,4,0,2539,Grantsboro,,2523317524.60889,412017.089612736,202005180206
587,28530,18,0,7474,Grifton,,1906098626.48975,426610.065184873,202005180206
588,28531,0,0,1414,Harkers Island,,96666650.4205933,159397.370996394,202005180206
589,28532,2,1,25868,Havelock,,5072028576.29651,874966.498361213,202005180206
590,28533,NA,NA,0,Cherry Point,Population <500 and Cases <5,253735788.170532,192645.367219711,202005180206
591,28537,NA,NA,186,Hobucken,Population <500 and Cases <5,891999129.25647,352204.851723086,202005180206
592,28538,6,0,3342,Hookerton,,837514346.679443,167225.326393657,202005180206
593,28539,2,0,18000,Hubert,,2158531628.89203,965472.416809673,202005180206
594,28540,19,0,52400,Jacksonville,,3283488394.35052,547729.060516664,202005180206
595,28542,4,0,6146,Camp Lejeune,,1137151211.30426,554417.951637184,202005180206
596,28543,1,1,6618,Tarawa Terrace,,101812905.851257,81799.9494086723,202005180206
597,28544,0,0,5607,Midway Park,,155759986.503357,92182.0384683423,202005180206
598,28545,0,0,4010,Mccutcheon Field,,145247654.855835,101700.276162633,202005180206
599,28546,15,0,51963,Jacksonville,,2766403023.01086,429757.095409677,202005180206
600,28547,5,0,13868,Camp Lejeune,,321351155.112183,125030.1108688,202005180206
601,28551,35,1,14265,La Grange,,3578620059.57935,402405.541085344,202005180206
602,28552,NA,NA,131,Lowland,Population <500 and Cases <5,211084218.553589,104037.967496467,202005180206
603,28553,1,0,522,Marshallberg,,44093630.395752,64625.7950525977,202005180206
604,28555,3,0,4702,Maysville,,3623337430.05573,600372.548840717,202005180206
605,28556,0,0,1150,Merritt,,1139666751.30212,394317.853497314,202005180206
606,28557,2,0,15254,Morehead City,,400526127.961975,291647.007459014,202005180206
607,28560,23,1,28926,New Bern,,3309199654.78784,1030041.14449326,202005180206
608,28561,NA,NA,0,New Bern,Population <500 and Cases <5,195198.709350586,2618.49962886206,202005180206
609,28562,59,2,38009,New Bern,,3853792240.20764,1071472.47820273,202005180206
610,28570,16,1,22687,Newport,,4050945831.7467,612371.091717979,202005180206
611,28571,3,0,3137,Oriental,,1482289449.53186,353024.477698561,202005180206
612,28572,15,0,6379,Pink Hill,,3042675125.74115,395176.694907308,202005180206
613,28573,2,1,2475,Pollocksville,,3035889883.2348,360117.836318431,202005180206
614,28574,7,0,17702,Richlands,,3868294357.7301,523654.71280993,202005180206
615,28577,0,0,595,Sealevel,,131607264.267456,82049.6590834025,202005180206
616,28578,31,1,7044,Seven Springs,,1837860745.29797,304549.15096381,202005180206
617,28579,0,0,798,Smyrna,,633080494.557556,233023.142000653,202005180206
618,28580,20,1,12031,Snow Hill,,3261656823.56982,373362.024423986,202005180206
619,28581,NA,NA,224,Stacy,Population <500 and Cases <5,2404669972.88318,703346.462367875,202005180206
620,28582,1,0,1824,Stella,,566119411.242798,233745.537488706,202005180206
621,28583,NA,NA,0,Stonewall,Population <500 and Cases <5,596710.740722656,3607.20989795631,202005180206
622,28584,4,0,12910,Swansboro,,870417864.570801,630505.524420815,202005180206
623,28585,16,1,4170,Trenton,,5857263271.9624,616313.550954669,202005180206
624,28586,7,0,8427,Vanceboro,,3798727344.79224,393188.365406213,202005180206
625,28587,NA,NA,324,Vandemere,Population <500 and Cases <5,250612018.426636,182903.197478108,202005180206
626,28590,28,1,26551,Winterville,,1153236268.85608,260797.112041444,202005180206
627,28594,1,0,3678,Emerald Isle,,161880563.377441,206007.39513627,202005180206
628,28601,36,0,49848,Hickory,,1378207425.05768,365850.750506082,202005180206
629,28602,14,0,31218,Hickory,,1938678919.97003,319569.803956005,202005180206
630,28604,0,0,6449,Banner Elk,,1915326545.24634,325836.980718489,202005180206
631,28605,2,0,4143,Blowing Rock,,895784503.144714,248689.345104092,202005180206
632,28606,15,0,2367,Boomer,,1247639586.18042,214129.251492026,202005180206
633,28607,6,0,37481,Boone,,2776057252.95807,555835.873680891,202005180206
634,28609,4,0,6457,Catawba,,1341728385.28827,281255.134101197,202005180206
635,28610,1,0,10238,Claremont,,1121879522.66571,308096.881521473,202005180206
636,28611,0,0,978,Collettsville,,2483135872.03735,419111.187381629,202005180206
637,28612,2,0,14906,Connelly Springs,,2400642845.42798,441028.943696581,202005180206
638,28613,17,1,25216,Conover,,1220326345.78546,362168.639637895,202005180206
639,28615,1,0,1883,Creston,,1868599532.61511,272770.247470023,202005180206
640,28617,2,0,2451,Crumpler,,986888820.641235,263906.737953269,202005180206
641,28618,0,0,2480,Deep Gap,,1010729766.2395,224128.286954044,202005180206
642,28621,13,0,10400,Elkin,,1827310682.30029,492431.108964796,202005180206
643,28622,0,0,2638,Elk Park,,922706854.79248,228052.883765708,202005180206
644,28623,1,0,1716,Ennice,,790959225.749146,176648.995975267,202005180206
645,28624,5,0,1893,Ferguson,,1893859856.27216,280305.359064925,202005180206
646,28625,34,0,38862,Statesville,,5528677082.18164,627405.10903711,202005180206
647,28626,2,0,3001,Fleetwood,,819063990.876587,148645.734339712,202005180206
648,28627,1,0,1534,Glade Valley,,929851696.585571,229623.659776181,202005180206
649,28629,NA,NA,63,Glendale Springs,Population <500 and Cases <5,18113919.8492432,19773.9407564207,202005180206
650,28630,20,0,20369,Granite Falls,,1749206123.14734,364175.180926025,202005180206
651,28631,11,0,536,Grassy Creek,,666742006.060913,167245.211138671,202005180206
652,28634,8,0,5269,Harmony,,1708637469.52393,380041.00063272,202005180206
653,28635,11,0,4032,Hays,,1589254753.84888,282956.554467362,202005180206
654,28636,2,0,5186,Hiddenite,,1563401720.00476,343683.132287545,202005180206
655,28637,4,0,1583,Hildebran,,75804105.8025513,39679.7431148788,202005180206
656,28638,13,0,12560,Hudson,,586195125.955933,179942.259882133,202005180206
657,28640,4,0,4805,Jefferson,,1056537388.6748,302637.68949569,202005180206
658,28642,6,0,5578,Jonesville,,922184812.2677,173376.666314256,202005180206
659,28643,2,0,3443,Lansing,,2044042930.41492,275858.107391137,202005180206
660,28644,2,0,1570,Laurel Springs,,2045165288.09131,297831.475142139,202005180206
661,28645,53,2,47621,Lenoir,,9179149391.98291,930216.037146459,202005180206
662,28646,NA,NA,463,Linville,Population <500 and Cases <5,440709602.757813,156576.175660301,202005180206
663,28649,3,0,1034,Mc Grady,,1036137984.80469,190682.670149615,202005180206
664,28650,4,0,13374,Maiden,,1278104496.07623,377336.649296681,202005180206
665,28651,41,0,6653,Millers Creek,,2065649255.9353,349078.290644553,202005180206
666,28654,24,0,3800,Moravian Falls,,1821577421.53857,295573.209104024,202005180206
667,28655,173,14,58249,Morganton,,9153179930.14331,677983.745386268,202005180206
668,28657,0,0,9610,Newland,,3935578521.47217,457051.359413869,202005180206
669,28658,21,0,25858,Newton,,2022657893.02307,451555.722478837,202005180206
670,28659,172,1,21013,North Wilkesboro,,2817470108.66394,743040.466864705,202005180206
671,28660,4,0,2336,Olin,,892135691.594116,224297.744075571,202005180206
672,28663,0,0,715,Piney Creek,,577849850.650269,137228.322788793,202005180206
673,28665,12,0,2986,Purlear,,1778038258.60608,240271.301413849,202005180206
674,28667,NA,NA,105,Rhodhiss,Population <500 and Cases <5,1309548.80932617,6065.66147149414,202005180206
675,28668,NA,NA,39,Roaring Gap,Population <500 and Cases <5,150579895.761963,97868.871629568,202005180206
676,28669,12,0,3133,Roaring River,,1299426384.18799,252536.432806368,202005180206
677,28670,5,0,3183,Ronda,,1123975912.01135,257469.478215133,202005180206
678,28672,NA,NA,35,Scottville,Population <500 and Cases <5,62555584.7313232,47932.7256464108,202005180206
679,28673,4,0,6621,Sherrills Ford,,852092289.759583,248402.605359209,202005180206
680,28675,6,0,6805,Sparta,,2977111225.9541,397880.21838125,202005180206
681,28676,1,0,3444,State Road,,830902972.436646,197653.666386266,202005180206
682,28677,41,2,35614,Statesville,,2372250827.99042,364916.143502525,202005180206
683,28678,1,0,5252,Stony Point,,1249807753.12482,237772.476162198,202005180206
684,28679,0,0,2122,Sugar Grove,,636943392.934937,227619.317646308,202005180206
685,28681,17,0,26959,Taylorsville,,4726487412.65814,412700.759417833,202005180206
686,28682,1,0,1099,Terrell,,164657442.78833,108427.066369374,202005180206
687,28683,2,0,1934,Thurmond,,988749233.112671,203358.60410099,202005180206
688,28684,1,0,2175,Todd,,1383524229.94177,292392.138653963,202005180206
689,28685,5,0,1908,Traphill,,1296786088.98804,215086.939280452,202005180206
690,28689,5,0,1662,Union Grove,,1218398001.86389,304792.24772459,202005180206
691,28690,6,0,9427,Valdese,,668624773.04187,213466.610171622,202005180206
692,28692,1,0,4504,Vilas,,1091553223.68976,286379.955820553,202005180206
693,28693,1,0,1693,Warrensville,,621923811.260986,170328.387778475,202005180206
694,28694,2,0,8033,West Jefferson,,2188720146.69934,416426.801998168,202005180206
695,28697,114,0,13376,Wilkesboro,,1810927272.521,565265.362104433,202005180206
696,28698,0,0,1844,Zionville,,762471326.925049,227334.653867247,202005180206
697,28701,1,0,4830,Alexander,,557040025.003723,178622.867954755,202005180206
698,28702,1,0,704,Almond,,749571990.457794,168899.042279792,202005180206
699,28704,19,0,21728,Arden,,1481682958.97644,329012.999643476,202005180206
700,28705,2,0,7168,Bakersville,,3538838336.04175,376028.663142583,202005180206
701,28708,0,0,1340,Balsam Grove,,795626278.709686,241272.033803256,202005180206
702,28709,0,0,2308,Barnardsville,,1635213770.4093,231197.383485249,202005180206
703,28711,3,0,15250,Black Mountain,,2289646423.50623,432841.10713665,202005180206
704,28712,4,0,19644,Brevard,,3743370041.24365,607196.289251341,202005180206
705,28713,0,0,9333,Bryson City,,7085157294.99072,658029.652447302,202005180206
706,28714,5,0,17066,Burnsville,,7287599937.88281,538818.932986383,202005180206
707,28715,22,1,27289,Candler,,1975153881.5733,274379.594297132,202005180206
708,28716,12,0,18650,Canton,,4450693739.33826,450946.985814241,202005180206
